"intersection_id","tollgate_id","time_window","avg_travel_time"
"A","3","[2016-09-28 04:00:00,2016-09-28 05:00:00)","199.97"
"A","3","[2016-09-28 05:00:00,2016-09-28 06:00:00)","109.5"
"A","3","[2016-09-28 06:00:00,2016-09-28 07:00:00)","145.95"
"A","3","[2016-09-28 07:00:00,2016-09-28 08:00:00)","173.61"
"A","3","[2016-09-28 08:00:00,2016-09-28 09:00:00)","179.9"
"A","3","[2016-09-28 09:00:00,2016-09-28 10:00:00)","184.04"
"A","3","[2016-09-28 10:00:00,2016-09-28 11:00:00)","110.82"
"A","3","[2016-09-28 11:00:00,2016-09-28 12:00:00)","115.01"
"A","3","[2016-09-28 12:00:00,2016-09-28 13:00:00)","113.08"
"A","3","[2016-09-28 13:00:00,2016-09-28 14:00:00)","127.37"
"A","3","[2016-09-28 14:00:00,2016-09-28 15:00:00)","114.81"
"A","3","[2016-09-28 15:00:00,2016-09-28 16:00:00)","113.72"
"A","3","[2016-09-28 16:00:00,2016-09-28 17:00:00)","112.92"
"A","3","[2016-09-28 17:00:00,2016-09-28 18:00:00)","122.48"
"A","3","[2016-09-28 18:00:00,2016-09-28 19:00:00)","120.78"
"A","3","[2016-09-28 19:00:00,2016-09-28 20:00:00)","111.49"
"A","3","[2016-09-28 20:00:00,2016-09-28 21:00:00)","133.94"
"A","3","[2016-09-28 21:00:00,2016-09-28 22:00:00)","102.19"
"A","3","[2016-09-28 22:00:00,2016-09-28 23:00:00)","137.0"
"A","3","[2016-09-28 23:00:00,2016-09-29 00:00:00)","87.71"
"A","3","[2016-09-29 02:00:00,2016-09-29 03:00:00)","104.81"
"A","3","[2016-09-29 03:00:00,2016-09-29 04:00:00)","91.33"
"A","3","[2016-09-29 04:00:00,2016-09-29 05:00:00)","106.7"
"A","3","[2016-09-29 05:00:00,2016-09-29 06:00:00)","94.47"
"A","3","[2016-09-29 06:00:00,2016-09-29 07:00:00)","124.5"
"A","3","[2016-09-29 07:00:00,2016-09-29 08:00:00)","193.46"
"A","3","[2016-09-29 08:00:00,2016-09-29 09:00:00)","290.44"
"A","3","[2016-09-29 09:00:00,2016-09-29 10:00:00)","235.91"
"A","3","[2016-09-29 10:00:00,2016-09-29 11:00:00)","120.24"
"A","3","[2016-09-29 11:00:00,2016-09-29 12:00:00)","111.83"
"A","3","[2016-09-29 12:00:00,2016-09-29 13:00:00)","96.27"
"A","3","[2016-09-29 13:00:00,2016-09-29 14:00:00)","112.87"
"A","3","[2016-09-29 14:00:00,2016-09-29 15:00:00)","109.45"
"A","3","[2016-09-29 15:00:00,2016-09-29 16:00:00)","118.51"
"A","3","[2016-09-29 16:00:00,2016-09-29 17:00:00)","118.25"
"A","3","[2016-09-29 17:00:00,2016-09-29 18:00:00)","128.92"
"A","3","[2016-09-29 18:00:00,2016-09-29 19:00:00)","214.43"
"A","3","[2016-09-29 19:00:00,2016-09-29 20:00:00)","124.63"
"A","3","[2016-09-29 20:00:00,2016-09-29 21:00:00)","125.49"
"A","3","[2016-09-29 21:00:00,2016-09-29 22:00:00)","127.8"
"A","3","[2016-09-29 22:00:00,2016-09-29 23:00:00)","91.47"
"A","3","[2016-09-29 23:00:00,2016-09-30 00:00:00)","94.81"
"A","3","[2016-09-30 00:00:00,2016-09-30 01:00:00)","263.87"
"A","3","[2016-09-30 01:00:00,2016-09-30 02:00:00)","75.26"
"A","3","[2016-09-30 02:00:00,2016-09-30 03:00:00)","78.28"
"A","3","[2016-09-30 03:00:00,2016-09-30 04:00:00)","105.73"
"A","3","[2016-09-30 04:00:00,2016-09-30 05:00:00)","143.71"
"A","3","[2016-09-30 05:00:00,2016-09-30 06:00:00)","79.2"
"A","3","[2016-09-30 06:00:00,2016-09-30 07:00:00)","82.76"
"A","3","[2016-09-30 07:00:00,2016-09-30 08:00:00)","179.32"
"A","3","[2016-09-30 08:00:00,2016-09-30 09:00:00)","225.67"
"A","3","[2016-09-30 09:00:00,2016-09-30 10:00:00)","140.85"
"A","3","[2016-09-30 10:00:00,2016-09-30 11:00:00)","125.37"
"A","3","[2016-09-30 11:00:00,2016-09-30 12:00:00)","96.88"
"A","3","[2016-09-30 12:00:00,2016-09-30 13:00:00)","147.74"
"A","3","[2016-09-30 13:00:00,2016-09-30 14:00:00)","118.87"
"A","3","[2016-09-30 14:00:00,2016-09-30 15:00:00)","125.54"
"A","3","[2016-09-30 15:00:00,2016-09-30 16:00:00)","140.38"
"A","3","[2016-09-30 16:00:00,2016-09-30 17:00:00)","134.72"
"A","3","[2016-09-30 17:00:00,2016-09-30 18:00:00)","128.96"
"A","3","[2016-09-30 18:00:00,2016-09-30 19:00:00)","123.36"
"A","3","[2016-09-30 19:00:00,2016-09-30 20:00:00)","131.21"
"A","3","[2016-09-30 20:00:00,2016-09-30 21:00:00)","116.45"
"A","3","[2016-09-30 21:00:00,2016-09-30 22:00:00)","124.93"
"A","3","[2016-09-30 22:00:00,2016-09-30 23:00:00)","116.2"
"A","3","[2016-09-30 23:00:00,2016-10-01 00:00:00)","160.92"
"A","3","[2016-10-01 00:00:00,2016-10-01 01:00:00)","97.34"
"A","3","[2016-10-01 01:00:00,2016-10-01 02:00:00)","107.83"
"A","3","[2016-10-01 02:00:00,2016-10-01 03:00:00)","77.37"
"A","3","[2016-10-01 03:00:00,2016-10-01 04:00:00)","79.42"
"A","3","[2016-10-01 04:00:00,2016-10-01 05:00:00)","99.07"
"A","3","[2016-10-01 05:00:00,2016-10-01 06:00:00)","87.78"
"A","3","[2016-10-01 06:00:00,2016-10-01 07:00:00)","91.55"
"A","3","[2016-10-01 07:00:00,2016-10-01 08:00:00)","102.61"
"A","3","[2016-10-01 08:00:00,2016-10-01 09:00:00)","99.88"
"A","3","[2016-10-01 09:00:00,2016-10-01 10:00:00)","133.18"
"A","3","[2016-10-01 10:00:00,2016-10-01 11:00:00)","133.01"
"A","3","[2016-10-01 11:00:00,2016-10-01 12:00:00)","98.75"
"A","3","[2016-10-01 12:00:00,2016-10-01 13:00:00)","92.84"
"A","3","[2016-10-01 13:00:00,2016-10-01 14:00:00)","103.96"
"A","3","[2016-10-01 14:00:00,2016-10-01 15:00:00)","98.53"
"A","3","[2016-10-01 15:00:00,2016-10-01 16:00:00)","135.66"
"A","3","[2016-10-01 16:00:00,2016-10-01 17:00:00)","92.03"
"A","3","[2016-10-01 17:00:00,2016-10-01 18:00:00)","95.88"
"A","3","[2016-10-01 18:00:00,2016-10-01 19:00:00)","99.5"
"A","3","[2016-10-01 19:00:00,2016-10-01 20:00:00)","104.11"
"A","3","[2016-10-01 20:00:00,2016-10-01 21:00:00)","98.77"
"A","3","[2016-10-01 21:00:00,2016-10-01 22:00:00)","89.87"
"A","3","[2016-10-01 22:00:00,2016-10-01 23:00:00)","78.41"
"A","3","[2016-10-01 23:00:00,2016-10-02 00:00:00)","93.99"
"A","3","[2016-10-02 00:00:00,2016-10-02 01:00:00)","78.4"
"A","3","[2016-10-02 01:00:00,2016-10-02 02:00:00)","89.95"
"A","3","[2016-10-02 02:00:00,2016-10-02 03:00:00)","92.16"
"A","3","[2016-10-02 04:00:00,2016-10-02 05:00:00)","67.05"
"A","3","[2016-10-02 05:00:00,2016-10-02 06:00:00)","82.84"
"A","3","[2016-10-02 06:00:00,2016-10-02 07:00:00)","81.62"
"A","3","[2016-10-02 07:00:00,2016-10-02 08:00:00)","98.27"
"A","3","[2016-10-02 08:00:00,2016-10-02 09:00:00)","115.99"
"A","3","[2016-10-02 09:00:00,2016-10-02 10:00:00)","124.85"
"A","3","[2016-10-02 10:00:00,2016-10-02 11:00:00)","183.33"
"A","3","[2016-10-02 11:00:00,2016-10-02 12:00:00)","128.6"
"A","3","[2016-10-02 12:00:00,2016-10-02 13:00:00)","110.78"
"A","3","[2016-10-02 13:00:00,2016-10-02 14:00:00)","104.45"
"A","3","[2016-10-02 14:00:00,2016-10-02 15:00:00)","91.98"
"A","3","[2016-10-02 15:00:00,2016-10-02 16:00:00)","111.43"
"A","3","[2016-10-02 16:00:00,2016-10-02 17:00:00)","104.97"
"A","3","[2016-10-02 17:00:00,2016-10-02 18:00:00)","103.69"
"A","3","[2016-10-02 18:00:00,2016-10-02 19:00:00)","107.08"
"A","3","[2016-10-02 19:00:00,2016-10-02 20:00:00)","98.69"
"A","3","[2016-10-02 20:00:00,2016-10-02 21:00:00)","110.79"
"A","3","[2016-10-02 21:00:00,2016-10-02 22:00:00)","108.71"
"A","3","[2016-10-02 22:00:00,2016-10-02 23:00:00)","90.76"
"A","3","[2016-10-02 23:00:00,2016-10-03 00:00:00)","75.36"
"A","3","[2016-10-03 01:00:00,2016-10-03 02:00:00)","85.98"
"A","3","[2016-10-03 02:00:00,2016-10-03 03:00:00)","100.0"
"A","3","[2016-10-03 04:00:00,2016-10-03 05:00:00)","66.59"
"A","3","[2016-10-03 05:00:00,2016-10-03 06:00:00)","205.37"
"A","3","[2016-10-03 06:00:00,2016-10-03 07:00:00)","88.02"
"A","3","[2016-10-03 07:00:00,2016-10-03 08:00:00)","89.85"
"A","3","[2016-10-03 08:00:00,2016-10-03 09:00:00)","105.22"
"A","3","[2016-10-03 09:00:00,2016-10-03 10:00:00)","162.5"
"A","3","[2016-10-03 10:00:00,2016-10-03 11:00:00)","158.16"
"A","3","[2016-10-03 11:00:00,2016-10-03 12:00:00)","113.58"
"A","3","[2016-10-03 12:00:00,2016-10-03 13:00:00)","97.07"
"A","3","[2016-10-03 13:00:00,2016-10-03 14:00:00)","116.73"
"A","3","[2016-10-03 14:00:00,2016-10-03 15:00:00)","112.72"
"A","3","[2016-10-03 15:00:00,2016-10-03 16:00:00)","90.76"
"A","3","[2016-10-03 16:00:00,2016-10-03 17:00:00)","101.31"
"A","3","[2016-10-03 17:00:00,2016-10-03 18:00:00)","107.98"
"A","3","[2016-10-03 18:00:00,2016-10-03 19:00:00)","103.05"
"A","3","[2016-10-03 19:00:00,2016-10-03 20:00:00)","90.66"
"A","3","[2016-10-03 20:00:00,2016-10-03 21:00:00)","120.08"
"A","3","[2016-10-03 21:00:00,2016-10-03 22:00:00)","98.98"
"A","3","[2016-10-03 22:00:00,2016-10-03 23:00:00)","82.12"
"A","3","[2016-10-03 23:00:00,2016-10-04 00:00:00)","88.66"
"A","3","[2016-10-04 00:00:00,2016-10-04 01:00:00)","96.62"
"A","3","[2016-10-04 01:00:00,2016-10-04 02:00:00)","117.84"
"A","3","[2016-10-04 02:00:00,2016-10-04 03:00:00)","97.57"
"A","3","[2016-10-04 03:00:00,2016-10-04 04:00:00)","81.65"
"A","3","[2016-10-04 04:00:00,2016-10-04 05:00:00)","131.29"
"A","3","[2016-10-04 05:00:00,2016-10-04 06:00:00)","85.38"
"A","3","[2016-10-04 06:00:00,2016-10-04 07:00:00)","82.16"
"A","3","[2016-10-04 07:00:00,2016-10-04 08:00:00)","93.19"
"A","3","[2016-10-04 08:00:00,2016-10-04 09:00:00)","104.33"
"A","3","[2016-10-04 09:00:00,2016-10-04 10:00:00)","102.35"
"A","3","[2016-10-04 10:00:00,2016-10-04 11:00:00)","109.2"
"A","3","[2016-10-04 11:00:00,2016-10-04 12:00:00)","118.67"
"A","3","[2016-10-04 12:00:00,2016-10-04 13:00:00)","104.06"
"A","3","[2016-10-04 13:00:00,2016-10-04 14:00:00)","109.61"
"A","3","[2016-10-04 14:00:00,2016-10-04 15:00:00)","113.3"
"A","3","[2016-10-04 15:00:00,2016-10-04 16:00:00)","117.39"
"A","3","[2016-10-04 16:00:00,2016-10-04 17:00:00)","136.46"
"A","3","[2016-10-04 17:00:00,2016-10-04 18:00:00)","110.36"
"A","3","[2016-10-04 18:00:00,2016-10-04 19:00:00)","129.44"
"A","3","[2016-10-04 19:00:00,2016-10-04 20:00:00)","104.56"
"A","3","[2016-10-04 20:00:00,2016-10-04 21:00:00)","103.42"
"A","3","[2016-10-04 21:00:00,2016-10-04 22:00:00)","90.09"
"A","3","[2016-10-04 22:00:00,2016-10-04 23:00:00)","95.54"
"A","3","[2016-10-04 23:00:00,2016-10-05 00:00:00)","86.48"
"A","3","[2016-10-05 00:00:00,2016-10-05 01:00:00)","107.52"
"A","3","[2016-10-05 01:00:00,2016-10-05 02:00:00)","85.29"
"A","3","[2016-10-05 02:00:00,2016-10-05 03:00:00)","87.41"
"A","3","[2016-10-05 03:00:00,2016-10-05 04:00:00)","68.07"
"A","3","[2016-10-05 04:00:00,2016-10-05 05:00:00)","65.33"
"A","3","[2016-10-05 05:00:00,2016-10-05 06:00:00)","98.62"
"A","3","[2016-10-05 06:00:00,2016-10-05 07:00:00)","86.85"
"A","3","[2016-10-05 07:00:00,2016-10-05 08:00:00)","92.53"
"A","3","[2016-10-05 08:00:00,2016-10-05 09:00:00)","102.87"
"A","3","[2016-10-05 09:00:00,2016-10-05 10:00:00)","120.15"
"A","3","[2016-10-05 10:00:00,2016-10-05 11:00:00)","138.79"
"A","3","[2016-10-05 11:00:00,2016-10-05 12:00:00)","111.36"
"A","3","[2016-10-05 12:00:00,2016-10-05 13:00:00)","124.09"
"A","3","[2016-10-05 13:00:00,2016-10-05 14:00:00)","103.61"
"A","3","[2016-10-05 14:00:00,2016-10-05 15:00:00)","153.98"
"A","3","[2016-10-05 15:00:00,2016-10-05 16:00:00)","123.83"
"A","3","[2016-10-05 16:00:00,2016-10-05 17:00:00)","152.28"
"A","3","[2016-10-05 17:00:00,2016-10-05 18:00:00)","123.9"
"A","3","[2016-10-05 18:00:00,2016-10-05 19:00:00)","115.51"
"A","3","[2016-10-05 19:00:00,2016-10-05 20:00:00)","106.38"
"A","3","[2016-10-05 20:00:00,2016-10-05 21:00:00)","126.54"
"A","3","[2016-10-05 21:00:00,2016-10-05 22:00:00)","96.0"
"A","3","[2016-10-05 22:00:00,2016-10-05 23:00:00)","82.16"
"A","3","[2016-10-05 23:00:00,2016-10-06 00:00:00)","104.04"
"A","3","[2016-10-06 00:00:00,2016-10-06 01:00:00)","90.35"
"A","3","[2016-10-06 01:00:00,2016-10-06 02:00:00)","92.26"
"A","3","[2016-10-06 02:00:00,2016-10-06 03:00:00)","87.64"
"A","3","[2016-10-06 04:00:00,2016-10-06 05:00:00)","93.66"
"A","3","[2016-10-06 05:00:00,2016-10-06 06:00:00)","86.56"
"A","3","[2016-10-06 06:00:00,2016-10-06 07:00:00)","84.25"
"A","3","[2016-10-06 07:00:00,2016-10-06 08:00:00)","86.81"
"A","3","[2016-10-06 08:00:00,2016-10-06 09:00:00)","89.08"
"A","3","[2016-10-06 09:00:00,2016-10-06 10:00:00)","100.01"
"A","3","[2016-10-06 10:00:00,2016-10-06 11:00:00)","102.65"
"A","3","[2016-10-06 11:00:00,2016-10-06 12:00:00)","106.95"
"A","3","[2016-10-06 12:00:00,2016-10-06 13:00:00)","110.78"
"A","3","[2016-10-06 13:00:00,2016-10-06 14:00:00)","108.6"
"A","3","[2016-10-06 14:00:00,2016-10-06 15:00:00)","134.61"
"A","3","[2016-10-06 15:00:00,2016-10-06 16:00:00)","114.88"
"A","3","[2016-10-06 16:00:00,2016-10-06 17:00:00)","108.42"
"A","3","[2016-10-06 17:00:00,2016-10-06 18:00:00)","117.17"
"A","3","[2016-10-06 18:00:00,2016-10-06 19:00:00)","124.32"
"A","3","[2016-10-06 19:00:00,2016-10-06 20:00:00)","115.45"
"A","3","[2016-10-06 20:00:00,2016-10-06 21:00:00)","104.31"
"A","3","[2016-10-06 21:00:00,2016-10-06 22:00:00)","91.13"
"A","3","[2016-10-06 22:00:00,2016-10-06 23:00:00)","86.85"
"A","3","[2016-10-06 23:00:00,2016-10-07 00:00:00)","96.43"
"A","3","[2016-10-07 00:00:00,2016-10-07 01:00:00)","78.44"
"A","3","[2016-10-07 01:00:00,2016-10-07 02:00:00)","109.96"
"A","3","[2016-10-07 02:00:00,2016-10-07 03:00:00)","89.31"
"A","3","[2016-10-07 03:00:00,2016-10-07 04:00:00)","79.8"
"A","3","[2016-10-07 04:00:00,2016-10-07 05:00:00)","64.55"
"A","3","[2016-10-07 05:00:00,2016-10-07 06:00:00)","73.86"
"A","3","[2016-10-07 06:00:00,2016-10-07 07:00:00)","89.74"
"A","3","[2016-10-07 07:00:00,2016-10-07 08:00:00)","88.53"
"A","3","[2016-10-07 08:00:00,2016-10-07 09:00:00)","92.62"
"A","3","[2016-10-07 09:00:00,2016-10-07 10:00:00)","106.09"
"A","3","[2016-10-07 10:00:00,2016-10-07 11:00:00)","116.15"
"A","3","[2016-10-07 11:00:00,2016-10-07 12:00:00)","103.27"
"A","3","[2016-10-07 12:00:00,2016-10-07 13:00:00)","100.45"
"A","3","[2016-10-07 13:00:00,2016-10-07 14:00:00)","103.99"
"A","3","[2016-10-07 14:00:00,2016-10-07 15:00:00)","126.56"
"A","3","[2016-10-07 15:00:00,2016-10-07 16:00:00)","160.93"
"A","3","[2016-10-07 16:00:00,2016-10-07 17:00:00)","104.83"
"A","3","[2016-10-07 17:00:00,2016-10-07 18:00:00)","109.82"
"A","3","[2016-10-07 18:00:00,2016-10-07 19:00:00)","113.76"
"A","3","[2016-10-07 19:00:00,2016-10-07 20:00:00)","97.94"
"A","3","[2016-10-07 20:00:00,2016-10-07 21:00:00)","108.36"
"A","3","[2016-10-07 21:00:00,2016-10-07 22:00:00)","91.01"
"A","3","[2016-10-07 22:00:00,2016-10-07 23:00:00)","89.43"
"A","3","[2016-10-07 23:00:00,2016-10-08 00:00:00)","98.09"
"A","3","[2016-10-08 00:00:00,2016-10-08 01:00:00)","100.49"
"A","3","[2016-10-08 01:00:00,2016-10-08 02:00:00)","94.91"
"A","3","[2016-10-08 02:00:00,2016-10-08 03:00:00)","92.54"
"A","3","[2016-10-08 04:00:00,2016-10-08 05:00:00)","125.47"
"A","3","[2016-10-08 05:00:00,2016-10-08 06:00:00)","108.77"
"A","3","[2016-10-08 06:00:00,2016-10-08 07:00:00)","85.18"
"A","3","[2016-10-08 07:00:00,2016-10-08 08:00:00)","137.85"
"A","3","[2016-10-08 08:00:00,2016-10-08 09:00:00)","129.29"
"A","3","[2016-10-08 09:00:00,2016-10-08 10:00:00)","132.56"
"A","3","[2016-10-08 10:00:00,2016-10-08 11:00:00)","93.56"
"A","3","[2016-10-08 11:00:00,2016-10-08 12:00:00)","116.2"
"A","3","[2016-10-08 12:00:00,2016-10-08 13:00:00)","97.1"
"A","3","[2016-10-08 13:00:00,2016-10-08 14:00:00)","117.78"
"A","3","[2016-10-08 14:00:00,2016-10-08 15:00:00)","103.09"
"A","3","[2016-10-08 15:00:00,2016-10-08 16:00:00)","99.21"
"A","3","[2016-10-08 16:00:00,2016-10-08 17:00:00)","109.59"
"A","3","[2016-10-08 17:00:00,2016-10-08 18:00:00)","114.63"
"A","3","[2016-10-08 18:00:00,2016-10-08 19:00:00)","104.2"
"A","3","[2016-10-08 19:00:00,2016-10-08 20:00:00)","110.13"
"A","3","[2016-10-08 20:00:00,2016-10-08 21:00:00)","99.78"
"A","3","[2016-10-08 21:00:00,2016-10-08 22:00:00)","101.58"
"A","3","[2016-10-08 22:00:00,2016-10-08 23:00:00)","77.61"
"A","3","[2016-10-08 23:00:00,2016-10-09 00:00:00)","75.14"
"A","3","[2016-10-09 00:00:00,2016-10-09 01:00:00)","229.7"
"A","3","[2016-10-09 04:00:00,2016-10-09 05:00:00)","99.13"
"A","3","[2016-10-09 05:00:00,2016-10-09 06:00:00)","93.82"
"A","3","[2016-10-09 06:00:00,2016-10-09 07:00:00)","116.77"
"A","3","[2016-10-09 07:00:00,2016-10-09 08:00:00)","142.33"
"A","3","[2016-10-09 08:00:00,2016-10-09 09:00:00)","171.21"
"A","3","[2016-10-09 09:00:00,2016-10-09 10:00:00)","150.78"
"A","3","[2016-10-09 10:00:00,2016-10-09 11:00:00)","108.24"
"A","3","[2016-10-09 11:00:00,2016-10-09 12:00:00)","114.66"
"A","3","[2016-10-09 12:00:00,2016-10-09 13:00:00)","103.32"
"A","3","[2016-10-09 13:00:00,2016-10-09 14:00:00)","124.2"
"A","3","[2016-10-09 14:00:00,2016-10-09 15:00:00)","115.95"
"A","3","[2016-10-09 15:00:00,2016-10-09 16:00:00)","90.35"
"A","3","[2016-10-09 16:00:00,2016-10-09 17:00:00)","122.83"
"A","3","[2016-10-09 17:00:00,2016-10-09 18:00:00)","103.86"
"A","3","[2016-10-09 18:00:00,2016-10-09 19:00:00)","117.68"
"A","3","[2016-10-09 19:00:00,2016-10-09 20:00:00)","101.49"
"A","3","[2016-10-09 20:00:00,2016-10-09 21:00:00)","97.25"
"A","3","[2016-10-09 21:00:00,2016-10-09 22:00:00)","105.18"
"A","3","[2016-10-09 22:00:00,2016-10-09 23:00:00)","104.5"
"A","3","[2016-10-09 23:00:00,2016-10-10 00:00:00)","86.38"
"A","3","[2016-10-10 00:00:00,2016-10-10 01:00:00)","85.2"
"A","3","[2016-10-10 01:00:00,2016-10-10 02:00:00)","91.23"
"A","3","[2016-10-10 02:00:00,2016-10-10 03:00:00)","94.52"
"A","3","[2016-10-10 03:00:00,2016-10-10 04:00:00)","130.99"
"A","3","[2016-10-10 04:00:00,2016-10-10 05:00:00)","92.71"
"A","3","[2016-10-10 05:00:00,2016-10-10 06:00:00)","137.53"
"A","3","[2016-10-10 06:00:00,2016-10-10 07:00:00)","106.65"
"A","3","[2016-10-10 07:00:00,2016-10-10 08:00:00)","163.94"
"A","3","[2016-10-10 08:00:00,2016-10-10 09:00:00)","145.11"
"A","3","[2016-10-10 09:00:00,2016-10-10 10:00:00)","161.4"
"A","3","[2016-10-10 10:00:00,2016-10-10 11:00:00)","122.06"
"A","3","[2016-10-10 11:00:00,2016-10-10 12:00:00)","104.89"
"A","3","[2016-10-10 12:00:00,2016-10-10 13:00:00)","104.05"
"A","3","[2016-10-10 13:00:00,2016-10-10 14:00:00)","119.23"
"A","3","[2016-10-10 14:00:00,2016-10-10 15:00:00)","138.23"
"A","3","[2016-10-10 15:00:00,2016-10-10 16:00:00)","106.48"
"A","3","[2016-10-10 16:00:00,2016-10-10 17:00:00)","100.73"
"A","3","[2016-10-10 17:00:00,2016-10-10 18:00:00)","120.1"
"A","3","[2016-10-10 18:00:00,2016-10-10 19:00:00)","124.28"
"A","3","[2016-10-10 19:00:00,2016-10-10 20:00:00)","117.0"
"A","3","[2016-10-10 20:00:00,2016-10-10 21:00:00)","114.08"
"A","3","[2016-10-10 21:00:00,2016-10-10 22:00:00)","112.66"
"A","3","[2016-10-10 22:00:00,2016-10-10 23:00:00)","138.05"
"A","3","[2016-10-10 23:00:00,2016-10-11 00:00:00)","105.34"
"A","3","[2016-10-11 00:00:00,2016-10-11 01:00:00)","96.98"
"A","3","[2016-10-11 02:00:00,2016-10-11 03:00:00)","70.4"
"A","3","[2016-10-11 03:00:00,2016-10-11 04:00:00)","117.3"
"A","3","[2016-10-11 04:00:00,2016-10-11 05:00:00)","144.36"
"A","3","[2016-10-11 05:00:00,2016-10-11 06:00:00)","92.82"
"A","3","[2016-10-11 06:00:00,2016-10-11 07:00:00)","110.02"
"A","3","[2016-10-11 07:00:00,2016-10-11 08:00:00)","131.53"
"A","3","[2016-10-11 08:00:00,2016-10-11 09:00:00)","164.8"
"A","3","[2016-10-11 09:00:00,2016-10-11 10:00:00)","127.06"
"A","3","[2016-10-11 10:00:00,2016-10-11 11:00:00)","120.93"
"A","3","[2016-10-11 11:00:00,2016-10-11 12:00:00)","106.46"
"A","3","[2016-10-11 12:00:00,2016-10-11 13:00:00)","142.03"
"A","3","[2016-10-11 13:00:00,2016-10-11 14:00:00)","119.08"
"A","3","[2016-10-11 14:00:00,2016-10-11 15:00:00)","98.83"
"A","3","[2016-10-11 15:00:00,2016-10-11 16:00:00)","111.46"
"A","3","[2016-10-11 16:00:00,2016-10-11 17:00:00)","100.1"
"A","3","[2016-10-11 17:00:00,2016-10-11 18:00:00)","126.27"
"A","3","[2016-10-11 18:00:00,2016-10-11 19:00:00)","160.9"
"A","3","[2016-10-11 19:00:00,2016-10-11 20:00:00)","105.98"
"A","3","[2016-10-11 20:00:00,2016-10-11 21:00:00)","113.43"
"A","3","[2016-10-11 21:00:00,2016-10-11 22:00:00)","100.88"
"A","3","[2016-10-11 22:00:00,2016-10-11 23:00:00)","93.74"
"A","3","[2016-10-11 23:00:00,2016-10-12 00:00:00)","73.12"
"A","3","[2016-10-12 00:00:00,2016-10-12 01:00:00)","63.3"
"A","3","[2016-10-12 01:00:00,2016-10-12 02:00:00)","66.46"
"A","3","[2016-10-12 02:00:00,2016-10-12 03:00:00)","89.27"
"A","3","[2016-10-12 04:00:00,2016-10-12 05:00:00)","108.9"
"A","3","[2016-10-12 05:00:00,2016-10-12 06:00:00)","100.87"
"A","3","[2016-10-12 06:00:00,2016-10-12 07:00:00)","103.2"
"A","3","[2016-10-12 07:00:00,2016-10-12 08:00:00)","141.55"
"A","3","[2016-10-12 08:00:00,2016-10-12 09:00:00)","192.69"
"A","3","[2016-10-12 09:00:00,2016-10-12 10:00:00)","150.69"
"A","3","[2016-10-12 10:00:00,2016-10-12 11:00:00)","115.07"
"A","3","[2016-10-12 11:00:00,2016-10-12 12:00:00)","105.38"
"A","3","[2016-10-12 12:00:00,2016-10-12 13:00:00)","95.12"
"A","3","[2016-10-12 13:00:00,2016-10-12 14:00:00)","110.18"
"A","3","[2016-10-12 14:00:00,2016-10-12 15:00:00)","103.46"
"A","3","[2016-10-12 15:00:00,2016-10-12 16:00:00)","111.01"
"A","3","[2016-10-12 16:00:00,2016-10-12 17:00:00)","100.4"
"A","3","[2016-10-12 17:00:00,2016-10-12 18:00:00)","113.25"
"A","3","[2016-10-12 18:00:00,2016-10-12 19:00:00)","114.94"
"A","3","[2016-10-12 19:00:00,2016-10-12 20:00:00)","103.21"
"A","3","[2016-10-12 20:00:00,2016-10-12 21:00:00)","111.84"
"A","3","[2016-10-12 21:00:00,2016-10-12 22:00:00)","96.77"
"A","3","[2016-10-12 22:00:00,2016-10-12 23:00:00)","96.75"
"A","3","[2016-10-12 23:00:00,2016-10-13 00:00:00)","85.4"
"A","3","[2016-10-13 00:00:00,2016-10-13 01:00:00)","75.87"
"A","3","[2016-10-13 01:00:00,2016-10-13 02:00:00)","58.55"
"A","3","[2016-10-13 02:00:00,2016-10-13 03:00:00)","97.58"
"A","3","[2016-10-13 03:00:00,2016-10-13 04:00:00)","83.54"
"A","3","[2016-10-13 04:00:00,2016-10-13 05:00:00)","95.5"
"A","3","[2016-10-13 05:00:00,2016-10-13 06:00:00)","88.46"
"A","3","[2016-10-13 06:00:00,2016-10-13 07:00:00)","122.17"
"A","3","[2016-10-13 07:00:00,2016-10-13 08:00:00)","130.75"
"A","3","[2016-10-13 08:00:00,2016-10-13 09:00:00)","142.99"
"A","3","[2016-10-13 09:00:00,2016-10-13 10:00:00)","178.08"
"A","3","[2016-10-13 10:00:00,2016-10-13 11:00:00)","108.04"
"A","3","[2016-10-13 11:00:00,2016-10-13 12:00:00)","122.09"
"A","3","[2016-10-13 12:00:00,2016-10-13 13:00:00)","110.98"
"A","3","[2016-10-13 13:00:00,2016-10-13 14:00:00)","109.33"
"A","3","[2016-10-13 14:00:00,2016-10-13 15:00:00)","98.66"
"A","3","[2016-10-13 15:00:00,2016-10-13 16:00:00)","118.32"
"A","3","[2016-10-13 16:00:00,2016-10-13 17:00:00)","111.68"
"A","3","[2016-10-13 17:00:00,2016-10-13 18:00:00)","111.39"
"A","3","[2016-10-13 18:00:00,2016-10-13 19:00:00)","111.14"
"A","3","[2016-10-13 19:00:00,2016-10-13 20:00:00)","110.92"
"A","3","[2016-10-13 20:00:00,2016-10-13 21:00:00)","94.6"
"A","3","[2016-10-13 21:00:00,2016-10-13 22:00:00)","73.54"
"A","3","[2016-10-13 22:00:00,2016-10-13 23:00:00)","191.19"
