"tollgate_id","time_window","direction","volume"
"1","[2016-10-14 09:00:00,2016-10-14 10:00:00)","0","137"
"1","[2016-10-14 09:00:00,2016-10-14 10:00:00)","1","389"
"2","[2016-10-14 09:00:00,2016-10-14 10:00:00)","0","299"
"2","[2016-10-14 10:00:00,2016-10-14 11:00:00)","0","280"
"3","[2016-10-14 10:00:00,2016-10-14 11:00:00)","0","405"
"3","[2016-10-14 10:00:00,2016-10-14 11:00:00)","1","253"
"1","[2016-10-14 10:00:00,2016-10-14 11:00:00)","0","143"
"1","[2016-10-14 10:00:00,2016-10-14 11:00:00)","1","320"
"3","[2016-10-14 11:00:00,2016-10-14 12:00:00)","0","314"
"3","[2016-10-14 11:00:00,2016-10-14 12:00:00)","1","251"
"1","[2016-10-14 11:00:00,2016-10-14 12:00:00)","0","125"
"1","[2016-10-14 11:00:00,2016-10-14 12:00:00)","1","278"
"2","[2016-10-14 11:00:00,2016-10-14 12:00:00)","0","203"
"3","[2016-10-14 12:00:00,2016-10-14 13:00:00)","0","299"
"3","[2016-10-14 12:00:00,2016-10-14 13:00:00)","1","296"
"2","[2016-10-14 12:00:00,2016-10-14 13:00:00)","0","244"
"1","[2016-10-14 12:00:00,2016-10-14 13:00:00)","0","120"
"1","[2016-10-14 12:00:00,2016-10-14 13:00:00)","1","284"
"3","[2016-10-14 13:00:00,2016-10-14 14:00:00)","0","343"
"3","[2016-10-14 13:00:00,2016-10-14 14:00:00)","1","393"
"2","[2016-10-14 13:00:00,2016-10-14 14:00:00)","0","265"
"1","[2016-10-14 13:00:00,2016-10-14 14:00:00)","0","155"
"1","[2016-10-14 13:00:00,2016-10-14 14:00:00)","1","318"
"3","[2016-10-14 14:00:00,2016-10-14 15:00:00)","0","345"
"3","[2016-10-14 14:00:00,2016-10-14 15:00:00)","1","350"
"2","[2016-10-14 14:00:00,2016-10-14 15:00:00)","0","280"
"1","[2016-10-14 14:00:00,2016-10-14 15:00:00)","0","182"
"1","[2016-10-14 14:00:00,2016-10-14 15:00:00)","1","323"
"1","[2016-10-14 15:00:00,2016-10-14 16:00:00)","0","212"
"1","[2016-10-14 15:00:00,2016-10-14 16:00:00)","1","349"
"3","[2016-10-14 15:00:00,2016-10-14 16:00:00)","0","415"
"3","[2016-10-14 15:00:00,2016-10-14 16:00:00)","1","315"
"2","[2016-10-14 15:00:00,2016-10-14 16:00:00)","0","279"
"3","[2016-10-14 16:00:00,2016-10-14 17:00:00)","0","422"
"3","[2016-10-14 16:00:00,2016-10-14 17:00:00)","1","307"
"2","[2016-10-14 16:00:00,2016-10-14 17:00:00)","0","283"
"1","[2016-10-14 16:00:00,2016-10-14 17:00:00)","0","196"
"1","[2016-10-14 16:00:00,2016-10-14 17:00:00)","1","344"
"3","[2016-10-14 17:00:00,2016-10-14 18:00:00)","0","380"
"3","[2016-10-14 17:00:00,2016-10-14 18:00:00)","1","347"
"2","[2016-10-14 17:00:00,2016-10-14 18:00:00)","0","260"
"1","[2016-10-14 17:00:00,2016-10-14 18:00:00)","0","130"
"1","[2016-10-14 17:00:00,2016-10-14 18:00:00)","1","389"
"2","[2016-10-14 18:00:00,2016-10-14 19:00:00)","0","229"
"1","[2016-10-14 18:00:00,2016-10-14 19:00:00)","0","108"
"1","[2016-10-14 18:00:00,2016-10-14 19:00:00)","1","258"
"3","[2016-10-14 18:00:00,2016-10-14 19:00:00)","0","199"
"3","[2016-10-14 18:00:00,2016-10-14 19:00:00)","1","230"
"2","[2016-10-14 19:00:00,2016-10-14 20:00:00)","0","154"
"1","[2016-10-14 19:00:00,2016-10-14 20:00:00)","0","109"
"1","[2016-10-14 19:00:00,2016-10-14 20:00:00)","1","181"
"3","[2016-10-14 19:00:00,2016-10-14 20:00:00)","0","201"
"3","[2016-10-14 19:00:00,2016-10-14 20:00:00)","1","157"
"1","[2016-10-14 20:00:00,2016-10-14 21:00:00)","0","82"
"1","[2016-10-14 20:00:00,2016-10-14 21:00:00)","1","152"
"2","[2016-10-14 20:00:00,2016-10-14 21:00:00)","0","121"
"3","[2016-10-14 20:00:00,2016-10-14 21:00:00)","0","153"
"3","[2016-10-14 20:00:00,2016-10-14 21:00:00)","1","145"
"3","[2016-10-14 21:00:00,2016-10-14 22:00:00)","0","106"
"3","[2016-10-14 21:00:00,2016-10-14 22:00:00)","1","126"
"1","[2016-10-14 21:00:00,2016-10-14 22:00:00)","0","47"
"1","[2016-10-14 21:00:00,2016-10-14 22:00:00)","1","107"
"2","[2016-10-14 21:00:00,2016-10-14 22:00:00)","0","90"
"1","[2016-10-14 22:00:00,2016-10-14 23:00:00)","0","38"
"1","[2016-10-14 22:00:00,2016-10-14 23:00:00)","1","81"
"2","[2016-10-14 22:00:00,2016-10-14 23:00:00)","0","70"
"3","[2016-10-14 22:00:00,2016-10-14 23:00:00)","0","79"
"3","[2016-10-14 22:00:00,2016-10-14 23:00:00)","1","93"
"2","[2016-10-14 23:00:00,2016-10-15 00:00:00)","0","27"
"1","[2016-10-14 23:00:00,2016-10-15 00:00:00)","0","27"
"1","[2016-10-14 23:00:00,2016-10-15 00:00:00)","1","47"
"3","[2016-10-14 23:00:00,2016-10-15 00:00:00)","0","43"
"3","[2016-10-14 23:00:00,2016-10-15 00:00:00)","1","57"
"2","[2016-10-15 00:00:00,2016-10-15 01:00:00)","0","6"
"1","[2016-10-15 00:00:00,2016-10-15 01:00:00)","0","27"
"1","[2016-10-15 00:00:00,2016-10-15 01:00:00)","1","279"
"3","[2016-10-15 00:00:00,2016-10-15 01:00:00)","0","47"
"3","[2016-10-15 00:00:00,2016-10-15 01:00:00)","1","354"
"3","[2016-10-15 01:00:00,2016-10-15 02:00:00)","0","58"
"3","[2016-10-15 01:00:00,2016-10-15 02:00:00)","1","25"
"1","[2016-10-15 01:00:00,2016-10-15 02:00:00)","0","26"
"1","[2016-10-15 01:00:00,2016-10-15 02:00:00)","1","35"
"2","[2016-10-15 01:00:00,2016-10-15 02:00:00)","0","4"
"1","[2016-10-15 02:00:00,2016-10-15 03:00:00)","0","24"
"1","[2016-10-15 02:00:00,2016-10-15 03:00:00)","1","24"
"3","[2016-10-15 02:00:00,2016-10-15 03:00:00)","0","45"
"3","[2016-10-15 02:00:00,2016-10-15 03:00:00)","1","18"
"2","[2016-10-15 02:00:00,2016-10-15 03:00:00)","0","1"
"1","[2016-10-15 03:00:00,2016-10-15 04:00:00)","0","24"
"1","[2016-10-15 03:00:00,2016-10-15 04:00:00)","1","35"
"3","[2016-10-15 03:00:00,2016-10-15 04:00:00)","0","37"
"3","[2016-10-15 03:00:00,2016-10-15 04:00:00)","1","14"
"2","[2016-10-15 03:00:00,2016-10-15 04:00:00)","0","1"
"3","[2016-10-15 04:00:00,2016-10-15 05:00:00)","0","43"
"3","[2016-10-15 04:00:00,2016-10-15 05:00:00)","1","17"
"1","[2016-10-15 04:00:00,2016-10-15 05:00:00)","0","29"
"1","[2016-10-15 04:00:00,2016-10-15 05:00:00)","1","59"
"2","[2016-10-15 04:00:00,2016-10-15 05:00:00)","0","2"
"2","[2016-10-15 05:00:00,2016-10-15 06:00:00)","0","52"
"3","[2016-10-15 05:00:00,2016-10-15 06:00:00)","0","50"
"3","[2016-10-15 05:00:00,2016-10-15 06:00:00)","1","45"
"1","[2016-10-15 05:00:00,2016-10-15 06:00:00)","0","26"
"1","[2016-10-15 05:00:00,2016-10-15 06:00:00)","1","89"
"2","[2016-10-15 06:00:00,2016-10-15 07:00:00)","0","34"
"3","[2016-10-15 06:00:00,2016-10-15 07:00:00)","0","141"
"3","[2016-10-15 06:00:00,2016-10-15 07:00:00)","1","118"
"1","[2016-10-15 06:00:00,2016-10-15 07:00:00)","0","60"
"1","[2016-10-15 06:00:00,2016-10-15 07:00:00)","1","146"
"3","[2016-10-15 07:00:00,2016-10-15 08:00:00)","0","302"
"3","[2016-10-15 07:00:00,2016-10-15 08:00:00)","1","198"
"1","[2016-10-15 07:00:00,2016-10-15 08:00:00)","0","138"
"1","[2016-10-15 07:00:00,2016-10-15 08:00:00)","1","196"
"2","[2016-10-15 07:00:00,2016-10-15 08:00:00)","0","131"
"3","[2016-10-15 08:00:00,2016-10-15 09:00:00)","0","330"
"3","[2016-10-15 08:00:00,2016-10-15 09:00:00)","1","281"
"2","[2016-10-15 08:00:00,2016-10-15 09:00:00)","0","322"
"1","[2016-10-15 08:00:00,2016-10-15 09:00:00)","0","146"
"1","[2016-10-15 08:00:00,2016-10-15 09:00:00)","1","299"
"1","[2016-10-15 09:00:00,2016-10-15 10:00:00)","0","197"
"1","[2016-10-15 09:00:00,2016-10-15 10:00:00)","1","334"
"3","[2016-10-15 09:00:00,2016-10-15 10:00:00)","0","363"
"3","[2016-10-15 09:00:00,2016-10-15 10:00:00)","1","292"
"2","[2016-10-15 09:00:00,2016-10-15 10:00:00)","0","327"
"3","[2016-10-15 10:00:00,2016-10-15 11:00:00)","0","348"
"3","[2016-10-15 10:00:00,2016-10-15 11:00:00)","1","295"
"2","[2016-10-15 10:00:00,2016-10-15 11:00:00)","0","323"
"1","[2016-10-15 10:00:00,2016-10-15 11:00:00)","0","179"
"1","[2016-10-15 10:00:00,2016-10-15 11:00:00)","1","323"
"3","[2016-10-15 11:00:00,2016-10-15 12:00:00)","0","334"
"3","[2016-10-15 11:00:00,2016-10-15 12:00:00)","1","259"
"1","[2016-10-15 11:00:00,2016-10-15 12:00:00)","0","148"
"1","[2016-10-15 11:00:00,2016-10-15 12:00:00)","1","283"
"2","[2016-10-15 11:00:00,2016-10-15 12:00:00)","0","211"
"3","[2016-10-15 12:00:00,2016-10-15 13:00:00)","0","295"
"3","[2016-10-15 12:00:00,2016-10-15 13:00:00)","1","263"
"2","[2016-10-15 12:00:00,2016-10-15 13:00:00)","0","225"
"1","[2016-10-15 12:00:00,2016-10-15 13:00:00)","0","132"
"1","[2016-10-15 12:00:00,2016-10-15 13:00:00)","1","245"
"3","[2016-10-15 13:00:00,2016-10-15 14:00:00)","0","373"
"3","[2016-10-15 13:00:00,2016-10-15 14:00:00)","1","341"
"2","[2016-10-15 13:00:00,2016-10-15 14:00:00)","0","268"
"1","[2016-10-15 13:00:00,2016-10-15 14:00:00)","0","139"
"1","[2016-10-15 13:00:00,2016-10-15 14:00:00)","1","281"
"3","[2016-10-15 14:00:00,2016-10-15 15:00:00)","0","340"
"3","[2016-10-15 14:00:00,2016-10-15 15:00:00)","1","304"
"2","[2016-10-15 14:00:00,2016-10-15 15:00:00)","0","227"
"1","[2016-10-15 14:00:00,2016-10-15 15:00:00)","0","189"
"1","[2016-10-15 14:00:00,2016-10-15 15:00:00)","1","301"
"3","[2016-10-15 15:00:00,2016-10-15 16:00:00)","0","395"
"3","[2016-10-15 15:00:00,2016-10-15 16:00:00)","1","326"
"1","[2016-10-15 15:00:00,2016-10-15 16:00:00)","0","153"
"1","[2016-10-15 15:00:00,2016-10-15 16:00:00)","1","289"
"2","[2016-10-15 15:00:00,2016-10-15 16:00:00)","0","242"
"1","[2016-10-15 16:00:00,2016-10-15 17:00:00)","0","187"
"1","[2016-10-15 16:00:00,2016-10-15 17:00:00)","1","274"
"2","[2016-10-15 16:00:00,2016-10-15 17:00:00)","0","255"
"3","[2016-10-15 16:00:00,2016-10-15 17:00:00)","0","386"
"3","[2016-10-15 16:00:00,2016-10-15 17:00:00)","1","274"
"3","[2016-10-15 17:00:00,2016-10-15 18:00:00)","0","336"
"3","[2016-10-15 17:00:00,2016-10-15 18:00:00)","1","278"
"1","[2016-10-15 17:00:00,2016-10-15 18:00:00)","0","153"
"1","[2016-10-15 17:00:00,2016-10-15 18:00:00)","1","269"
"2","[2016-10-15 17:00:00,2016-10-15 18:00:00)","0","206"
"1","[2016-10-15 18:00:00,2016-10-15 19:00:00)","0","92"
"1","[2016-10-15 18:00:00,2016-10-15 19:00:00)","1","199"
"2","[2016-10-15 18:00:00,2016-10-15 19:00:00)","0","113"
"3","[2016-10-15 18:00:00,2016-10-15 19:00:00)","0","214"
"3","[2016-10-15 18:00:00,2016-10-15 19:00:00)","1","259"
"1","[2016-10-15 19:00:00,2016-10-15 20:00:00)","0","66"
"1","[2016-10-15 19:00:00,2016-10-15 20:00:00)","1","149"
"3","[2016-10-15 19:00:00,2016-10-15 20:00:00)","0","204"
"3","[2016-10-15 19:00:00,2016-10-15 20:00:00)","1","195"
"2","[2016-10-15 19:00:00,2016-10-15 20:00:00)","0","111"
"1","[2016-10-15 20:00:00,2016-10-15 21:00:00)","0","62"
"1","[2016-10-15 20:00:00,2016-10-15 21:00:00)","1","122"
"3","[2016-10-15 20:00:00,2016-10-15 21:00:00)","0","156"
"3","[2016-10-15 20:00:00,2016-10-15 21:00:00)","1","182"
"2","[2016-10-15 20:00:00,2016-10-15 21:00:00)","0","118"
"3","[2016-10-15 21:00:00,2016-10-15 22:00:00)","0","118"
"3","[2016-10-15 21:00:00,2016-10-15 22:00:00)","1","109"
"2","[2016-10-15 21:00:00,2016-10-15 22:00:00)","0","73"
"1","[2016-10-15 21:00:00,2016-10-15 22:00:00)","0","59"
"1","[2016-10-15 21:00:00,2016-10-15 22:00:00)","1","90"
"2","[2016-10-15 22:00:00,2016-10-15 23:00:00)","0","37"
"3","[2016-10-15 22:00:00,2016-10-15 23:00:00)","0","64"
"3","[2016-10-15 22:00:00,2016-10-15 23:00:00)","1","69"
"1","[2016-10-15 22:00:00,2016-10-15 23:00:00)","0","37"
"1","[2016-10-15 22:00:00,2016-10-15 23:00:00)","1","67"
"1","[2016-10-15 23:00:00,2016-10-16 00:00:00)","0","29"
"1","[2016-10-15 23:00:00,2016-10-16 00:00:00)","1","48"
"2","[2016-10-15 23:00:00,2016-10-16 00:00:00)","0","21"
"3","[2016-10-15 23:00:00,2016-10-16 00:00:00)","0","31"
"3","[2016-10-15 23:00:00,2016-10-16 00:00:00)","1","55"
"2","[2016-10-16 00:00:00,2016-10-16 01:00:00)","0","3"
"3","[2016-10-16 00:00:00,2016-10-16 01:00:00)","0","62"
"3","[2016-10-16 00:00:00,2016-10-16 01:00:00)","1","331"
"1","[2016-10-16 00:00:00,2016-10-16 01:00:00)","0","27"
"1","[2016-10-16 00:00:00,2016-10-16 01:00:00)","1","210"
"3","[2016-10-16 01:00:00,2016-10-16 02:00:00)","0","55"
"3","[2016-10-16 01:00:00,2016-10-16 02:00:00)","1","21"
"1","[2016-10-16 01:00:00,2016-10-16 02:00:00)","0","21"
"1","[2016-10-16 01:00:00,2016-10-16 02:00:00)","1","25"
"2","[2016-10-16 01:00:00,2016-10-16 02:00:00)","0","3"
"3","[2016-10-16 02:00:00,2016-10-16 03:00:00)","0","41"
"3","[2016-10-16 02:00:00,2016-10-16 03:00:00)","1","19"
"1","[2016-10-16 02:00:00,2016-10-16 03:00:00)","0","14"
"1","[2016-10-16 02:00:00,2016-10-16 03:00:00)","1","21"
"1","[2016-10-16 03:00:00,2016-10-16 04:00:00)","0","20"
"1","[2016-10-16 03:00:00,2016-10-16 04:00:00)","1","37"
"3","[2016-10-16 03:00:00,2016-10-16 04:00:00)","0","35"
"3","[2016-10-16 03:00:00,2016-10-16 04:00:00)","1","17"
"2","[2016-10-16 03:00:00,2016-10-16 04:00:00)","0","1"
"3","[2016-10-16 04:00:00,2016-10-16 05:00:00)","0","42"
"3","[2016-10-16 04:00:00,2016-10-16 05:00:00)","1","15"
"1","[2016-10-16 04:00:00,2016-10-16 05:00:00)","0","36"
"1","[2016-10-16 04:00:00,2016-10-16 05:00:00)","1","53"
"2","[2016-10-16 05:00:00,2016-10-16 06:00:00)","0","46"
"1","[2016-10-16 05:00:00,2016-10-16 06:00:00)","0","14"
"1","[2016-10-16 05:00:00,2016-10-16 06:00:00)","1","102"
"3","[2016-10-16 05:00:00,2016-10-16 06:00:00)","0","33"
"3","[2016-10-16 05:00:00,2016-10-16 06:00:00)","1","45"
"1","[2016-10-16 06:00:00,2016-10-16 07:00:00)","0","23"
"1","[2016-10-16 06:00:00,2016-10-16 07:00:00)","1","127"
"3","[2016-10-16 06:00:00,2016-10-16 07:00:00)","0","129"
"3","[2016-10-16 06:00:00,2016-10-16 07:00:00)","1","105"
"2","[2016-10-16 06:00:00,2016-10-16 07:00:00)","0","80"
"3","[2016-10-16 07:00:00,2016-10-16 08:00:00)","0","217"
"3","[2016-10-16 07:00:00,2016-10-16 08:00:00)","1","155"
"2","[2016-10-16 07:00:00,2016-10-16 08:00:00)","0","167"
"1","[2016-10-16 07:00:00,2016-10-16 08:00:00)","0","100"
"1","[2016-10-16 07:00:00,2016-10-16 08:00:00)","1","125"
"2","[2016-10-16 08:00:00,2016-10-16 09:00:00)","0","272"
"1","[2016-10-16 08:00:00,2016-10-16 09:00:00)","0","108"
"1","[2016-10-16 08:00:00,2016-10-16 09:00:00)","1","186"
"3","[2016-10-16 08:00:00,2016-10-16 09:00:00)","0","301"
"3","[2016-10-16 08:00:00,2016-10-16 09:00:00)","1","251"
"3","[2016-10-16 09:00:00,2016-10-16 10:00:00)","0","271"
"3","[2016-10-16 09:00:00,2016-10-16 10:00:00)","1","295"
"1","[2016-10-16 09:00:00,2016-10-16 10:00:00)","0","146"
"1","[2016-10-16 09:00:00,2016-10-16 10:00:00)","1","316"
"2","[2016-10-16 09:00:00,2016-10-16 10:00:00)","0","289"
"3","[2016-10-16 10:00:00,2016-10-16 11:00:00)","0","239"
"3","[2016-10-16 10:00:00,2016-10-16 11:00:00)","1","352"
"1","[2016-10-16 10:00:00,2016-10-16 11:00:00)","0","150"
"1","[2016-10-16 10:00:00,2016-10-16 11:00:00)","1","297"
"2","[2016-10-16 10:00:00,2016-10-16 11:00:00)","0","262"
"2","[2016-10-16 11:00:00,2016-10-16 12:00:00)","0","204"
"1","[2016-10-16 11:00:00,2016-10-16 12:00:00)","0","119"
"1","[2016-10-16 11:00:00,2016-10-16 12:00:00)","1","272"
"3","[2016-10-16 11:00:00,2016-10-16 12:00:00)","0","204"
"3","[2016-10-16 11:00:00,2016-10-16 12:00:00)","1","243"
"3","[2016-10-16 12:00:00,2016-10-16 13:00:00)","0","292"
"3","[2016-10-16 12:00:00,2016-10-16 13:00:00)","1","321"
"2","[2016-10-16 12:00:00,2016-10-16 13:00:00)","0","199"
"1","[2016-10-16 12:00:00,2016-10-16 13:00:00)","0","151"
"1","[2016-10-16 12:00:00,2016-10-16 13:00:00)","1","256"
"3","[2016-10-16 13:00:00,2016-10-16 14:00:00)","0","360"
"3","[2016-10-16 13:00:00,2016-10-16 14:00:00)","1","407"
"2","[2016-10-16 13:00:00,2016-10-16 14:00:00)","0","230"
"1","[2016-10-16 13:00:00,2016-10-16 14:00:00)","0","158"
"1","[2016-10-16 13:00:00,2016-10-16 14:00:00)","1","317"
"2","[2016-10-16 14:00:00,2016-10-16 15:00:00)","0","210"
"3","[2016-10-16 14:00:00,2016-10-16 15:00:00)","0","394"
"3","[2016-10-16 14:00:00,2016-10-16 15:00:00)","1","423"
"1","[2016-10-16 14:00:00,2016-10-16 15:00:00)","0","171"
"1","[2016-10-16 14:00:00,2016-10-16 15:00:00)","1","317"
"2","[2016-10-16 15:00:00,2016-10-16 16:00:00)","0","233"
"3","[2016-10-16 15:00:00,2016-10-16 16:00:00)","0","356"
"3","[2016-10-16 15:00:00,2016-10-16 16:00:00)","1","409"
"1","[2016-10-16 15:00:00,2016-10-16 16:00:00)","0","201"
"1","[2016-10-16 15:00:00,2016-10-16 16:00:00)","1","336"
"3","[2016-10-16 16:00:00,2016-10-16 17:00:00)","0","404"
"3","[2016-10-16 16:00:00,2016-10-16 17:00:00)","1","375"
"2","[2016-10-16 16:00:00,2016-10-16 17:00:00)","0","253"
"1","[2016-10-16 16:00:00,2016-10-16 17:00:00)","0","203"
"1","[2016-10-16 16:00:00,2016-10-16 17:00:00)","1","351"
"3","[2016-10-16 17:00:00,2016-10-16 18:00:00)","0","368"
"3","[2016-10-16 17:00:00,2016-10-16 18:00:00)","1","308"
"2","[2016-10-16 17:00:00,2016-10-16 18:00:00)","0","221"
"1","[2016-10-16 17:00:00,2016-10-16 18:00:00)","0","166"
"1","[2016-10-16 17:00:00,2016-10-16 18:00:00)","1","343"
"1","[2016-10-16 18:00:00,2016-10-16 19:00:00)","0","118"
"1","[2016-10-16 18:00:00,2016-10-16 19:00:00)","1","209"
"3","[2016-10-16 18:00:00,2016-10-16 19:00:00)","0","278"
"3","[2016-10-16 18:00:00,2016-10-16 19:00:00)","1","279"
"2","[2016-10-16 18:00:00,2016-10-16 19:00:00)","0","132"
"3","[2016-10-16 19:00:00,2016-10-16 20:00:00)","0","231"
"3","[2016-10-16 19:00:00,2016-10-16 20:00:00)","1","245"
"2","[2016-10-16 19:00:00,2016-10-16 20:00:00)","0","117"
"1","[2016-10-16 19:00:00,2016-10-16 20:00:00)","0","97"
"1","[2016-10-16 19:00:00,2016-10-16 20:00:00)","1","191"
"2","[2016-10-16 20:00:00,2016-10-16 21:00:00)","0","110"
"3","[2016-10-16 20:00:00,2016-10-16 21:00:00)","0","165"
"3","[2016-10-16 20:00:00,2016-10-16 21:00:00)","1","191"
"1","[2016-10-16 20:00:00,2016-10-16 21:00:00)","0","87"
"1","[2016-10-16 20:00:00,2016-10-16 21:00:00)","1","163"
"3","[2016-10-16 21:00:00,2016-10-16 22:00:00)","0","113"
"3","[2016-10-16 21:00:00,2016-10-16 22:00:00)","1","94"
"1","[2016-10-16 21:00:00,2016-10-16 22:00:00)","0","69"
"1","[2016-10-16 21:00:00,2016-10-16 22:00:00)","1","106"
"2","[2016-10-16 21:00:00,2016-10-16 22:00:00)","0","66"
"2","[2016-10-16 22:00:00,2016-10-16 23:00:00)","0","31"
"1","[2016-10-16 22:00:00,2016-10-16 23:00:00)","0","28"
"1","[2016-10-16 22:00:00,2016-10-16 23:00:00)","1","60"
"3","[2016-10-16 22:00:00,2016-10-16 23:00:00)","0","73"
"3","[2016-10-16 22:00:00,2016-10-16 23:00:00)","1","64"
"2","[2016-10-16 23:00:00,2016-10-17 00:00:00)","0","14"
"3","[2016-10-16 23:00:00,2016-10-17 00:00:00)","0","55"
"3","[2016-10-16 23:00:00,2016-10-17 00:00:00)","1","35"
"1","[2016-10-16 23:00:00,2016-10-17 00:00:00)","0","19"
"1","[2016-10-16 23:00:00,2016-10-17 00:00:00)","1","52"
"3","[2016-10-17 00:00:00,2016-10-17 01:00:00)","0","56"
"3","[2016-10-17 00:00:00,2016-10-17 01:00:00)","1","338"
"1","[2016-10-17 00:00:00,2016-10-17 01:00:00)","0","32"
"1","[2016-10-17 00:00:00,2016-10-17 01:00:00)","1","227"
"2","[2016-10-17 00:00:00,2016-10-17 01:00:00)","0","8"
"3","[2016-10-17 01:00:00,2016-10-17 02:00:00)","0","52"
"3","[2016-10-17 01:00:00,2016-10-17 02:00:00)","1","24"
"1","[2016-10-17 01:00:00,2016-10-17 02:00:00)","0","22"
"1","[2016-10-17 01:00:00,2016-10-17 02:00:00)","1","24"
"2","[2016-10-17 01:00:00,2016-10-17 02:00:00)","0","3"
"3","[2016-10-17 02:00:00,2016-10-17 03:00:00)","0","38"
"3","[2016-10-17 02:00:00,2016-10-17 03:00:00)","1","9"
"2","[2016-10-17 02:00:00,2016-10-17 03:00:00)","0","4"
"1","[2016-10-17 02:00:00,2016-10-17 03:00:00)","0","17"
"1","[2016-10-17 02:00:00,2016-10-17 03:00:00)","1","20"
"3","[2016-10-17 03:00:00,2016-10-17 04:00:00)","0","38"
"3","[2016-10-17 03:00:00,2016-10-17 04:00:00)","1","16"
"1","[2016-10-17 03:00:00,2016-10-17 04:00:00)","0","24"
"1","[2016-10-17 03:00:00,2016-10-17 04:00:00)","1","38"
"3","[2016-10-17 04:00:00,2016-10-17 05:00:00)","0","38"
"3","[2016-10-17 04:00:00,2016-10-17 05:00:00)","1","18"
"1","[2016-10-17 04:00:00,2016-10-17 05:00:00)","0","43"
"1","[2016-10-17 04:00:00,2016-10-17 05:00:00)","1","59"
"3","[2016-10-17 05:00:00,2016-10-17 06:00:00)","0","52"
"3","[2016-10-17 05:00:00,2016-10-17 06:00:00)","1","31"
"2","[2016-10-17 05:00:00,2016-10-17 06:00:00)","0","56"
"1","[2016-10-17 05:00:00,2016-10-17 06:00:00)","0","14"
"1","[2016-10-17 05:00:00,2016-10-17 06:00:00)","1","97"
"2","[2016-10-17 06:00:00,2016-10-17 07:00:00)","0","128"
"3","[2016-10-17 06:00:00,2016-10-17 07:00:00)","0","194"
"3","[2016-10-17 06:00:00,2016-10-17 07:00:00)","1","122"
"1","[2016-10-17 06:00:00,2016-10-17 07:00:00)","0","50"
"1","[2016-10-17 06:00:00,2016-10-17 07:00:00)","1","186"
"2","[2016-10-17 07:00:00,2016-10-17 08:00:00)","0","328"
"3","[2016-10-17 07:00:00,2016-10-17 08:00:00)","0","472"
"3","[2016-10-17 07:00:00,2016-10-17 08:00:00)","1","302"
"1","[2016-10-17 07:00:00,2016-10-17 08:00:00)","0","145"
"1","[2016-10-17 07:00:00,2016-10-17 08:00:00)","1","356"
"2","[2016-10-17 08:00:00,2016-10-17 09:00:00)","0","372"
"3","[2016-10-17 08:00:00,2016-10-17 09:00:00)","0","537"
"3","[2016-10-17 08:00:00,2016-10-17 09:00:00)","1","420"
"1","[2016-10-17 08:00:00,2016-10-17 09:00:00)","0","152"
"1","[2016-10-17 08:00:00,2016-10-17 09:00:00)","1","413"
"1","[2016-10-17 09:00:00,2016-10-17 10:00:00)","0","138"
"1","[2016-10-17 09:00:00,2016-10-17 10:00:00)","1","402"
"3","[2016-10-17 09:00:00,2016-10-17 10:00:00)","0","405"
"3","[2016-10-17 09:00:00,2016-10-17 10:00:00)","1","379"
"2","[2016-10-17 09:00:00,2016-10-17 10:00:00)","0","307"
"3","[2016-10-17 10:00:00,2016-10-17 11:00:00)","0","321"
"3","[2016-10-17 10:00:00,2016-10-17 11:00:00)","1","239"
"1","[2016-10-17 10:00:00,2016-10-17 11:00:00)","0","141"
"1","[2016-10-17 10:00:00,2016-10-17 11:00:00)","1","292"
"2","[2016-10-17 10:00:00,2016-10-17 11:00:00)","0","188"
"1","[2016-10-17 11:00:00,2016-10-17 12:00:00)","0","101"
"1","[2016-10-17 11:00:00,2016-10-17 12:00:00)","1","242"
"3","[2016-10-17 11:00:00,2016-10-17 12:00:00)","0","279"
"3","[2016-10-17 11:00:00,2016-10-17 12:00:00)","1","229"
"2","[2016-10-17 11:00:00,2016-10-17 12:00:00)","0","167"
"2","[2016-10-17 12:00:00,2016-10-17 13:00:00)","0","190"
"3","[2016-10-17 12:00:00,2016-10-17 13:00:00)","0","257"
"3","[2016-10-17 12:00:00,2016-10-17 13:00:00)","1","263"
"1","[2016-10-17 12:00:00,2016-10-17 13:00:00)","0","123"
"1","[2016-10-17 12:00:00,2016-10-17 13:00:00)","1","261"
"3","[2016-10-17 13:00:00,2016-10-17 14:00:00)","0","296"
"3","[2016-10-17 13:00:00,2016-10-17 14:00:00)","1","291"
"2","[2016-10-17 13:00:00,2016-10-17 14:00:00)","0","199"
"1","[2016-10-17 13:00:00,2016-10-17 14:00:00)","0","145"
"1","[2016-10-17 13:00:00,2016-10-17 14:00:00)","1","273"
"3","[2016-10-17 14:00:00,2016-10-17 15:00:00)","0","317"
"3","[2016-10-17 14:00:00,2016-10-17 15:00:00)","1","258"
"1","[2016-10-17 14:00:00,2016-10-17 15:00:00)","0","140"
"1","[2016-10-17 14:00:00,2016-10-17 15:00:00)","1","289"
"2","[2016-10-17 14:00:00,2016-10-17 15:00:00)","0","210"
"1","[2016-10-17 15:00:00,2016-10-17 16:00:00)","0","128"
"1","[2016-10-17 15:00:00,2016-10-17 16:00:00)","1","280"
"3","[2016-10-17 15:00:00,2016-10-17 16:00:00)","0","330"
"3","[2016-10-17 15:00:00,2016-10-17 16:00:00)","1","305"
